2024-05-21 00:39:10,224 - ObjectDetectionLogger - INFO - Model path: models/yolov8s.pt
2024-05-21 00:39:11,972 - ObjectDetectionLogger - INFO - Model loaded. Cuda available: True
2024-05-21 00:39:12,062 - ObjectDetectionLogger - INFO - Region of interest points loaded successfully. Num points: 5
2024-05-21 00:39:15,598 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3406e+02, 6.6025e-02, 4.3368e+02, 1.7435e+02])
2024-05-21 00:39:33,627 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,627 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,629 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  5.4411, 163.5267,  30.6996, 241.1317])
2024-05-21 00:39:33,629 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,630 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,630 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,687 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3488e+02, 3.0197e-02, 4.3294e+02, 1.7486e+02])
2024-05-21 00:39:33,688 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,689 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,689 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,691 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  5.1269, 166.1671,  25.0952, 231.8470])
2024-05-21 00:39:33,691 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,691 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,692 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,693 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6231, 165.4674,  59.8261, 183.0923])
2024-05-21 00:39:33,693 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,694 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,694 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,794 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3489e+02, 2.9694e-02, 4.3294e+02, 1.7486e+02])
2024-05-21 00:39:33,794 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,795 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,796 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,798 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  5.2363, 165.9694,  25.3172, 230.9848])
2024-05-21 00:39:33,798 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,799 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,800 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,801 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6094, 165.4583,  59.8411, 183.0736])
2024-05-21 00:39:33,802 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,802 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,803 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,885 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3488e+02, 3.3554e-02, 4.3294e+02, 1.7482e+02])
2024-05-21 00:39:33,886 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,889 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,891 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,895 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  4.4053, 165.8110,  24.7099, 231.2039])
2024-05-21 00:39:33,897 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,898 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,899 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,904 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6232, 165.4789,  59.8388, 183.0536])
2024-05-21 00:39:33,905 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,907 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,908 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,982 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3494e+02, 3.3508e-02, 4.3295e+02, 1.7480e+02])
2024-05-21 00:39:33,982 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,983 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,983 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,984 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  3.8748, 165.9401,  24.4387, 232.7765])
2024-05-21 00:39:33,985 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,985 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,986 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:33,989 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6301, 165.4889,  59.8327, 183.0704])
2024-05-21 00:39:33,990 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,991 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:33,994 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,054 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3479e+02, 3.4012e-02, 4.3293e+02, 1.7480e+02])
2024-05-21 00:39:34,055 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,056 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,056 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,057 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  3.3643, 166.1400,  24.2362, 234.5199])
2024-05-21 00:39:34,058 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,059 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,059 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,062 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6309, 165.5002,  59.8322, 183.0622])
2024-05-21 00:39:34,064 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,065 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,066 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,071 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  0.0000, 170.5219,   8.3087, 216.7649])
2024-05-21 00:39:34,071 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,071 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,072 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,133 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3475e+02, 3.4195e-02, 4.3294e+02, 1.7480e+02])
2024-05-21 00:39:34,133 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,134 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,135 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,136 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  1.4631, 166.0919,  24.4049, 238.6185])
2024-05-21 00:39:34,137 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,137 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,137 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,139 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6168, 165.5330,  59.8399, 183.0292])
2024-05-21 00:39:34,139 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,139 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,140 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,141 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  0.0000, 164.0711,   8.9012, 219.5380])
2024-05-21 00:39:34,141 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,141 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,142 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,143 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([3.8710e-03, 1.7570e+02, 7.8785e+00, 2.1700e+02])
2024-05-21 00:39:34,143 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,144 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,144 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,207 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3469e+02, 3.4973e-02, 4.3294e+02, 1.7481e+02])
2024-05-21 00:39:34,208 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,209 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,209 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,210 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([8.8749e-03, 1.6712e+02, 2.2984e+01, 2.4142e+02])
2024-05-21 00:39:34,211 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,211 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,212 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,213 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6299, 165.5774,  59.8501, 183.0038])
2024-05-21 00:39:34,213 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,214 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,214 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,215 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([7.3218e-03, 1.6840e+02, 7.8221e+00, 2.1785e+02])
2024-05-21 00:39:34,216 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,216 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,217 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,285 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3464e+02, 3.4851e-02, 4.3295e+02, 1.7481e+02])
2024-05-21 00:39:34,286 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,287 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,287 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,289 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  0.8700, 168.4086,  21.3820, 233.1363])
2024-05-21 00:39:34,289 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,290 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,290 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,292 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6414, 165.6167,  59.8532, 182.9582])
2024-05-21 00:39:34,292 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,292 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,293 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,353 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3473e+02, 3.5294e-02, 4.3296e+02, 1.7482e+02])
2024-05-21 00:39:34,353 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,354 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,355 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,356 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([4.5597e-02, 1.7036e+02, 2.1749e+01, 2.4183e+02])
2024-05-21 00:39:34,357 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,357 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,358 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,438 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3479e+02, 3.5461e-02, 4.3296e+02, 1.7483e+02])
2024-05-21 00:39:34,440 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,442 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,444 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,447 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  0.0000, 170.4444,  21.1432, 235.9552])
2024-05-21 00:39:34,449 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,450 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,452 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,455 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.8171, 165.4556,  60.2414, 182.5868])
2024-05-21 00:39:34,457 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,458 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,459 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,548 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3475e+02, 3.7598e-02, 4.3296e+02, 1.7487e+02])
2024-05-21 00:39:34,549 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,550 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,550 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,552 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([5.0871e-02, 1.7254e+02, 1.9869e+01, 2.2951e+02])
2024-05-21 00:39:34,553 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,554 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,554 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,556 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.6909, 165.6523,  59.8614, 182.9117])
2024-05-21 00:39:34,556 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,557 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,557 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,623 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3495e+02, 3.8010e-02, 4.3301e+02, 1.7487e+02])
2024-05-21 00:39:34,624 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,625 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,625 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,627 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([2.1019e-01, 1.7415e+02, 1.9643e+01, 2.2849e+02])
2024-05-21 00:39:34,628 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,628 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,629 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,630 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.7357, 165.6381,  59.8150, 182.8931])
2024-05-21 00:39:34,631 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,631 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,632 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,701 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3499e+02, 3.8498e-02, 4.3302e+02, 1.7486e+02])
2024-05-21 00:39:34,701 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,702 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,703 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,704 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  0.0000, 175.7263,  17.7690, 228.3703])
2024-05-21 00:39:34,705 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,706 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,706 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,707 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([ 49.7250, 165.6225,  59.8130, 182.9039])
2024-05-21 00:39:34,708 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,708 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,709 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,772 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3491e+02, 3.8483e-02, 4.3302e+02, 1.7485e+02])
2024-05-21 00:39:34,773 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,774 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,775 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,776 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([  0.0000, 177.1365,  16.6984, 228.4286])
2024-05-21 00:39:34,777 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,777 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,778 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,863 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3477e+02, 3.8635e-02, 4.3300e+02, 1.7482e+02])
2024-05-21 00:39:34,864 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,866 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,866 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,869 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([5.8155e-03, 1.8051e+02, 1.3438e+01, 2.2869e+02])
2024-05-21 00:39:34,869 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,870 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,871 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,969 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3487e+02, 3.8406e-02, 4.3300e+02, 1.7485e+02])
2024-05-21 00:39:34,970 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,972 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,973 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:34,976 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([2.3220e-02, 1.8177e+02, 1.2311e+01, 2.2654e+02])
2024-05-21 00:39:34,977 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,978 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:34,979 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,049 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3474e+02, 3.7262e-02, 4.3300e+02, 1.7483e+02])
2024-05-21 00:39:35,050 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,051 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,051 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,053 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([2.3634e-02, 1.8241e+02, 1.0859e+01, 2.2675e+02])
2024-05-21 00:39:35,053 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,053 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,054 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,122 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3473e+02, 3.7613e-02, 4.3299e+02, 1.7483e+02])
2024-05-21 00:39:35,123 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,124 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,125 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,127 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([2.5003e-02, 1.8280e+02, 1.0389e+01, 2.2551e+02])
2024-05-21 00:39:35,128 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,129 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,130 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,219 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3475e+02, 3.7292e-02, 4.3298e+02, 1.7482e+02])
2024-05-21 00:39:35,220 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,221 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,222 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,301 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3475e+02, 3.7994e-02, 4.3298e+02, 1.7482e+02])
2024-05-21 00:39:35,301 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,302 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,303 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,380 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3468e+02, 3.8971e-02, 4.3296e+02, 1.7484e+02])
2024-05-21 00:39:35,382 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,384 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,386 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,495 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3477e+02, 3.8803e-02, 4.3297e+02, 1.7483e+02])
2024-05-21 00:39:35,496 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,497 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,498 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,568 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3475e+02, 3.8696e-02, 4.3297e+02, 1.7482e+02])
2024-05-21 00:39:35,568 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,569 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,569 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,633 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3471e+02, 3.8727e-02, 4.3297e+02, 1.7482e+02])
2024-05-21 00:39:35,633 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,635 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,635 - ObjectDetectionLogger - INFO - Percentage of points inside the ROI: 0.00%
2024-05-21 00:39:35,721 - ObjectDetectionLogger - INFO - Bounding box coordinates: tensor([1.3453e+02, 3.9520e-02, 4.3297e+02, 1.7482e+02])
2024-05-21 00:39:35,722 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
2024-05-21 00:39:35,725 - ObjectDetectionLogger - INFO - Grid coordinates of bounding box computed successfully
